MinuteUTC,Open,High,Low,Close,NumTicks,Completed
2025-08-27T22:00:00+00:00,1.16379,1.1639249999999999,1.16379,1.163905,28,0
2025-08-27T22:00:00+00:00,1.16379,1.1639249999999999,1.16379,1.163905,29,0
2025-08-27T22:00:00+00:00,1.16379,1.1639249999999999,1.16379,1.163905,30,0
2025-08-27T22:00:00+00:00,1.16379,1.16395,1.16379,1.16395,31,0
2025-08-27T22:00:00+00:00,1.16379,1.16395,1.16379,1.16395,32,0
2025-08-27T22:00:00+00:00,1.16379,1.16395,1.16379,1.16395,33,0
2025-08-27T22:00:00+00:00,1.16379,1.16395,1.16379,1.16395,34,0
2025-08-27T22:00:00+00:00,1.16379,1.16395,1.16379,1.16395,35,0
2025-08-27T22:00:00+00:00,1.16379,1.16395,1.16379,1.16394,36,0
2025-08-27T22:00:00+00:00,1.16379,1.16395,1.16379,1.16394,37,0
2025-08-27T22:00:00+00:00,1.16379,1.16395,1.16379,1.16394,38,0
2025-08-27T22:00:00+00:00,1.16379,1.16395,1.16379,1.16394,39,0
2025-08-27T22:00:00+00:00,1.16379,1.16395,1.16379,1.16394,40,0
2025-08-27T22:00:00+00:00,1.16379,1.16395,1.16379,1.16394,41,0
2025-08-27T22:00:00+00:00,1.16379,1.16395,1.16379,1.16394,42,0
2025-08-27T22:00:00+00:00,1.16379,1.16395,1.16379,1.16395,43,0
2025-08-27T22:00:00+00:00,1.16379,1.16395,1.16379,1.16395,44,0
2025-08-27T22:00:00+00:00,1.16379,1.16395,1.16379,1.16395,45,0
2025-08-27T22:00:00+00:00,1.16379,1.16395,1.16379,1.16395,46,0
2025-08-27T22:00:00+00:00,1.16379,1.16395,1.16379,1.16395,47,0
2025-08-27T22:00:00+00:00,1.16379,1.16395,1.16379,1.163945,48,0
2025-08-27T22:00:00+00:00,1.16379,1.16395,1.16379,1.163945,49,0
2025-08-27T22:00:00+00:00,1.16379,1.16395,1.16379,1.163945,50,0
2025-08-27T22:00:00+00:00,1.16379,1.16395,1.16379,1.163945,51,0
2025-08-27T22:00:00+00:00,1.16379,1.16395,1.16379,1.163945,52,0
2025-08-27T22:00:00+00:00,1.16379,1.16395,1.16379,1.163945,53,0
2025-08-27T22:00:00+00:00,1.16379,1.16395,1.16379,1.163945,54,0
2025-08-27T22:00:00+00:00,1.16379,1.16395,1.16379,1.163945,55,0
2025-08-27T22:00:00+00:00,1.16379,1.16395,1.16379,1.163945,56,0
2025-08-27T22:00:00+00:00,1.16379,1.1639650000000001,1.16379,1.1639650000000001,57,0
2025-08-27T22:00:00+00:00,1.16379,1.16397,1.16379,1.16397,58,0
2025-08-27T22:00:00+00:00,1.16379,1.16397,1.16379,1.16397,59,0
2025-08-27T22:00:00+00:00,1.16379,1.16397,1.16379,1.1639650000000001,60,0
2025-08-27T22:00:00+00:00,1.16379,1.16397,1.16379,1.1639650000000001,60,1
2025-08-27T22:01:00+00:00,1.16395,1.16395,1.16395,1.16395,1,0
2025-08-27T22:01:00+00:00,1.16395,1.16395,1.16395,1.16395,2,0
2025-08-27T22:01:00+00:00,1.16395,1.16395,1.16395,1.16395,3,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.16395,1.16398,4,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.16395,1.16398,5,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.16395,1.16398,6,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.16395,1.16398,7,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.16391,1.16391,8,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.16391,1.1639249999999999,9,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.16391,1.1639249999999999,10,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.16391,1.16391,11,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.163885,1.163885,12,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.163885,1.163885,13,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.163885,1.1638899999999999,14,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.163885,1.163905,15,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.163885,1.163905,16,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.163885,1.163905,17,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.163885,1.163905,18,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.163885,1.163905,19,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.163885,1.163905,20,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.163885,1.16391,21,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.163885,1.16391,22,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.163885,1.16391,23,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.163865,1.163865,24,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.163865,1.1638700000000002,25,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.163865,1.1638700000000002,26,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.163865,1.1638700000000002,27,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.163865,1.1638700000000002,28,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.163865,1.1638700000000002,29,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.163865,1.1638700000000002,30,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.163865,1.163865,31,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.163865,1.163865,32,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.16385,1.16385,33,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.1638350000000002,1.1638350000000002,34,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.1638350000000002,1.1638350000000002,35,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.1638350000000002,1.1638350000000002,36,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.1638350000000002,1.1638350000000002,37,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.1638350000000002,1.1638350000000002,38,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.1638350000000002,1.1638350000000002,39,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.1638350000000002,1.163845,40,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.1638350000000002,1.163845,41,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.1638350000000002,1.16385,42,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.1638350000000002,1.163845,43,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.1638350000000002,1.163845,44,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.1638350000000002,1.163845,45,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.1638350000000002,1.163845,46,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.1638350000000002,1.163845,47,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.1638350000000002,1.163845,48,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.1638350000000002,1.1638549999999999,49,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.1638350000000002,1.16387,50,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.1638350000000002,1.16387,51,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.1638350000000002,1.16387,52,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.1638350000000002,1.163875,53,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.1638350000000002,1.163875,54,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.1638350000000002,1.16385,55,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.1638350000000002,1.16384,56,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.1638350000000002,1.16384,57,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.1638350000000002,1.16384,58,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.1638350000000002,1.16384,59,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.1638350000000002,1.163845,60,0
2025-08-27T22:01:00+00:00,1.16395,1.16398,1.1638350000000002,1.163845,60,1
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638549999999999,1.1638549999999999,1.1638549999999999,1,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638549999999999,1.163835,1.163835,2,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638549999999999,1.16383,1.16383,3,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638549999999999,1.16383,1.16383,4,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638549999999999,1.16383,1.16383,5,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638549999999999,1.16383,1.16384,6,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638549999999999,1.16383,1.16384,7,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638549999999999,1.163825,1.163825,8,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638549999999999,1.163825,1.163825,9,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638549999999999,1.16382,1.16382,10,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638549999999999,1.163815,1.163815,11,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638549999999999,1.163815,1.163815,12,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638549999999999,1.163815,1.163815,13,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638549999999999,1.163795,1.163795,14,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638549999999999,1.1637849999999998,1.1637849999999998,15,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638549999999999,1.1637849999999998,1.16383,16,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638549999999999,1.1637849999999998,1.1638199999999999,17,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638549999999999,1.1637849999999998,1.1638199999999999,18,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638549999999999,1.1637849999999998,1.1638199999999999,19,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638549999999999,1.1637849999999998,1.1638199999999999,20,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638549999999999,1.1637849999999998,1.1638199999999999,21,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638549999999999,1.1637849999999998,1.1638199999999999,22,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638549999999999,1.1637849999999998,1.1638199999999999,23,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638549999999999,1.1637849999999998,1.1638199999999999,24,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.1638600000000001,25,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.1638600000000001,26,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.1638600000000001,27,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.1638600000000001,28,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.1638600000000001,29,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.1638600000000001,30,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.1638600000000001,31,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.1638600000000001,32,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.1638600000000001,33,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.16385,34,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.16385,35,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.16385,36,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.16385,37,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.16385,38,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.16385,39,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.16384,40,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.16384,41,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.16384,42,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.16384,43,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.16384,44,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.16384,45,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.16384,46,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.16384,47,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.16384,48,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.16384,49,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.16384,50,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.16384,51,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.16384,52,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.16384,53,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.16384,54,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.16384,55,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.16384,56,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.16384,57,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.16384,58,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.16384,59,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.163845,60,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.163845,61,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.163845,62,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.163845,63,0
2025-08-27T22:02:00+00:00,1.1638549999999999,1.1638600000000001,1.1637849999999998,1.163845,63,1
2025-08-27T22:03:00+00:00,1.163845,1.163845,1.163845,1.163845,1,0
2025-08-27T22:03:00+00:00,1.163845,1.163845,1.163845,1.163845,2,0
2025-08-27T22:03:00+00:00,1.163845,1.163845,1.163845,1.163845,3,0
2025-08-27T22:03:00+00:00,1.163845,1.163845,1.163845,1.163845,4,0
2025-08-27T22:03:00+00:00,1.163845,1.163845,1.163845,1.163845,5,0
2025-08-27T22:03:00+00:00,1.163845,1.163845,1.163845,1.163845,6,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.163845,1.16385,7,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.163845,1.16385,8,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.163845,1.16385,9,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.163845,1.16385,10,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.163845,1.16385,11,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.163845,1.16385,12,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.163845,1.16385,13,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.163845,1.16385,14,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.163845,1.16385,15,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.163845,1.16385,16,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.163845,1.16385,17,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.163845,1.16385,18,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.163845,1.16385,19,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.163845,1.16385,20,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.163845,1.16385,21,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.163845,1.16385,22,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.163845,1.16385,23,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.163845,1.16385,24,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.163845,1.16385,25,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.163845,1.16385,26,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.163845,1.16385,27,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.163845,1.16385,28,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.163845,1.16385,29,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.163845,1.16385,30,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.163845,1.16385,31,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.163845,1.16385,32,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.163845,1.16385,33,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.163845,1.16385,34,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.163845,1.16385,35,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.163845,1.16385,36,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.1638350000000002,1.1638350000000002,37,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.1638350000000002,1.1638350000000002,38,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.1638350000000002,1.1638350000000002,39,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.1638350000000002,1.1638350000000002,40,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.16383,1.16383,41,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.16383,1.16383,42,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.16383,1.16383,43,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.16383,1.16383,44,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.16383,1.16383,45,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.16383,1.1638350000000002,46,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.1638199999999999,1.1638199999999999,47,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.1638199999999999,1.1638199999999999,48,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.1638199999999999,1.1638199999999999,49,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.1638199999999999,1.1638199999999999,50,0
2025-08-27T22:03:00+00:00,1.163845,1.16385,1.1638199999999999,1.1638199999999999,51,0
2025-08-27T22:03:00+00:00,1.163845,1.1638899999999999,1.1638199999999999,1.1638899999999999,52,0
2025-08-27T22:03:00+00:00,1.163845,1.1638899999999999,1.1638199999999999,1.1638899999999999,53,0
2025-08-27T22:03:00+00:00,1.163845,1.1638899999999999,1.1638199999999999,1.1638899999999999,54,0
2025-08-27T22:03:00+00:00,1.163845,1.1638899999999999,1.1638199999999999,1.1638899999999999,55,0
2025-08-27T22:03:00+00:00,1.163845,1.1638899999999999,1.1638199999999999,1.1638899999999999,56,0
2025-08-27T22:03:00+00:00,1.163845,1.1638899999999999,1.1638199999999999,1.1638899999999999,57,0
2025-08-27T22:03:00+00:00,1.163845,1.1638899999999999,1.1638199999999999,1.1638899999999999,58,0
2025-08-27T22:03:00+00:00,1.163845,1.1638899999999999,1.1638199999999999,1.1638899999999999,58,1
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.1638899999999999,1.1638899999999999,1,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.1638899999999999,1.1638899999999999,2,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.1638899999999999,1.1638899999999999,3,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.1638899999999999,1.1638899999999999,4,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.1638899999999999,1.1638899999999999,5,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.1638899999999999,1.1638899999999999,6,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.1638899999999999,1.1638899999999999,7,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.1638899999999999,1.1638899999999999,8,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.163885,1.163885,9,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.163885,1.163885,10,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.163885,1.163885,11,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.163885,1.163885,12,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.163885,1.163885,13,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.163885,1.163885,14,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.163885,1.163885,15,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.163885,1.163885,16,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.163885,1.163885,17,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.163885,1.163885,18,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.163885,1.163885,19,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.163885,1.163885,20,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.163885,1.163885,21,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.163885,1.163885,22,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.163885,1.163885,23,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.163885,1.1638899999999999,24,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.163885,1.1638899999999999,25,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.163885,1.1638899999999999,26,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.16388,1.16388,27,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.16388,1.16388,28,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.16388,1.16388,29,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.16388,1.16388,30,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.16388,1.16388,31,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.16388,1.16388,32,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.16388,1.16388,33,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.16388,1.16388,34,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.16388,1.16388,35,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.16388,1.16388,36,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.16388,1.16388,37,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.16388,1.16388,38,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.163845,1.163845,39,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.163845,1.163845,40,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.163845,1.163845,41,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.163845,1.163845,42,0
2025-08-27T22:04:00+00:00,1.1638899999999999,1.1638899999999999,1.163845,1.163845,43,0
